
//1
Position	Likelihood	Alpha
78841269.6328	3.363298e+01	6.891633e-05
78971155.2500	5.609220e-01	6.068111e-04
79101040.8672	1.347171e-01	1.407496e-03
79230926.4844	1.189579e+00	3.399101e-04
79360812.1016	5.621088e-01	3.472940e-03
79490697.7188	3.108255e+00	2.081109e-04
79620583.3359	2.786160e+00	3.126054e-04
79750468.9531	4.896705e+00	4.749424e-05
79880354.5703	1.475911e-01	7.369159e-04
80010240.1875	1.015617e+01	1.554595e-05
80140125.8047	2.449025e-02	2.347519e-02
80270011.4219	2.348866e+00	3.052019e-04
80399897.0391	2.979971e-08	2.000000e+00
80529782.6562	6.102078e-01	1.104412e-03
80659668.2734	1.845205e+00	3.764532e-04
80789553.8906	1.065828e-01	1.357214e-03
80919439.5078	1.570502e-02	1.651693e-01
81049325.1250	2.979971e-08	1.538461e-01
81179210.7422	2.380425e-02	4.062998e-03
81309096.3594	1.123619e-01	1.174020e-02
81438981.9766	4.778291e-01	3.772622e-03
81568867.5938	9.148240e-01	1.445943e-03
81698753.2109	4.716435e-01	1.504719e-03
81828638.8281	9.897619e-01	4.472661e-04
81958524.4453	6.380753e-02	1.961164e-03
82088410.0625	1.224278e+00	8.376500e-04
82218295.6797	2.795929e-01	3.981984e-03
82348181.2969	1.367558e-02	4.645744e-03
82478066.9141	2.979970e-08	7.453413e-02
82607952.5312	8.855419e-08	1.780415e-02
82737838.1484	5.950610e-08	1.913876e-02
82867723.7656	2.979971e-08	4.999999e-01
82997609.3828	2.234790e-02	1.365718e-02
83127495.0000	2.495206e-01	3.701207e-03
83257380.6172	1.187847e+00	1.953390e-03
83387266.2344	2.565786e-02	5.251049e-03
83517151.8516	1.432888e-01	4.361970e-03
83647037.4688	1.139353e-01	1.195602e-03
83776923.0859	1.074435e+00	1.483552e-03
83906808.7031	1.610939e+00	1.166435e-04
84036694.3203	9.242523e-01	1.262526e-03
84166579.9375	9.990071e-01	6.153221e-04
84296465.5547	1.563037e-01	9.563461e-03
84426351.1719	2.979971e-08	4.979253e-02
84556236.7891	2.226726e-02	8.425598e-03
84686122.4062	4.708947e-01	4.630367e-03
84816008.0234	4.202704e-01	8.417603e-03
84945893.6406	2.901545e-01	1.763236e-03
85075779.2578	1.337389e-01	5.310131e-03
85205664.8750	6.328848e-01	2.876077e-02
85335550.4922	4.637594e-03	4.318502e-02
85465436.1094	1.432540e-01	6.819420e-03
85595321.7266	9.454438e-01	3.610492e-03
85725207.3438	6.563632e-01	2.072727e-02
85855092.9609	1.056025e-01	2.283846e-03
85984978.5781	2.979971e-08	5.217391e-02
86114864.1953	2.979971e-08	2.564102e-02
86244749.8125	2.232864e-02	1.044774e-01
86374635.4297	1.411395e+01	4.402792e-05
86504521.0469	1.516196e+00	6.156595e-04
86634406.6641	5.102292e-02	1.136813e-03
86764292.2812	1.395377e-01	2.463162e-02
86894177.8984	4.877665e-03	1.105536e-01
87024063.5156	2.979971e-08	8.108107e-02
87153949.1328	2.805394e-01	4.148577e-04
87283834.7500	2.979971e-08	4.270461e-02
87413720.3672	1.451891e+00	3.902634e-04
87543605.9844	2.234440e-02	1.305967e-01
87673491.6016	1.434823e-01	6.916840e-02
87803377.2188	4.637357e-03	7.273266e-03
87933262.8359	5.298903e-02	2.312975e-03
88063148.4531	4.456648e-03	5.505659e-03
88193034.0703	2.356225e+00	5.789335e-04
88322919.6875	2.979971e-08	7.499998e-01
88452805.3047	9.700592e-08	9.764033e-03
88582690.9219	2.979971e-08	9.999999e-02
88712576.5391	1.901027e-02	1.445190e-02
88842462.1562	5.036093e-08	6.486485e-02
88972347.7734	1.784218e+00	7.619448e-05
89102233.3906	2.979971e-08	1.363636e-01
89232119.0078	4.420288e+01	2.498577e-05
89362004.6250	4.105582e+02	6.616326e-06
89491890.2422	1.397781e+00	2.349749e-03
89621775.8594	1.243328e+02	1.854481e-05
89751661.4766	4.223320e-01	2.096467e-03
89881547.0938	3.558209e-02	1.430837e-02
90011432.7109	7.154782e-02	1.056945e-02
90141318.3281	3.733097e-01	7.580193e-03
90271203.9453	1.449081e-01	1.180924e-02
90401089.5625	9.980078e-01	4.725159e-04
90530975.1797	2.097000e+00	1.307395e-04
90660860.7969	1.600633e-01	2.133339e-02
90790746.4141	4.628478e-03	1.244973e-02
90920632.0312	1.809966e+00	6.608225e-04
91050517.6484	5.991000e+00	1.453834e-04
91180403.2656	8.205629e-03	2.794372e-02
91310288.8828	1.000714e+01	2.120479e-04
91440174.5000	1.640691e-02	6.312323e-03
91570060.1172	9.085788e-01	7.613227e-04
91699945.7344	1.326794e+02	1.058949e-05
91829831.3516	2.174978e-02	1.099762e-01
91959716.9688	6.228495e-01	4.862640e-02
92089602.5859	3.850619e-01	3.208432e-02
92219488.2031	3.155939e-02	2.165336e-03
92349373.8203	4.970857e-03	7.141708e-03
92479259.4375	1.137184e+00	5.629038e-04
92609145.0547	1.733154e-01	2.078789e-03
92739030.6719	1.437475e-01	8.569536e-03
92868916.2891	5.519990e-01	1.294768e-03
92998801.9062	2.807350e+00	1.227822e-04
93128687.5234	1.123484e-01	1.308194e-02
93258573.1406	1.854550e-02	7.178685e-03
93388458.7578	2.107117e-01	6.917356e-03
93518344.3750	1.694045e+00	1.536866e-03
93648229.9922	1.123587e-01	2.986095e-02
93778115.6094	2.979971e-08	1.008403e-01
93908001.2266	1.467258e+01	1.003207e-04
94037886.8438	4.378973e-05	2.238620e-02
94167772.4609	4.648088e-03	1.946367e-02
94297658.0781	4.637393e-03	3.070934e-01
94427543.6953	1.276288e-01	6.501745e-03
94557429.3125	2.242765e+00	3.906391e-04
94687314.9297	1.137667e+00	1.029747e-03
94817200.5469	2.674024e-01	1.273089e-03
94947086.1641	1.464138e-04	8.987767e-03
95076971.7812	5.881871e-08	2.290075e-02
95206857.3984	1.574568e-02	1.465212e-02
95336743.0156	3.846563e-01	1.897216e-03
95466628.6328	2.234443e-02	1.383807e-02
95596514.2500	2.979971e-08	6.000000e+00
95726399.8672	4.350334e-01	2.949862e-03
95856285.4844	1.549364e-01	6.388855e-03
95986171.1016	8.903867e-08	3.215434e-03
96116056.7188	5.013603e-03	1.295075e-02
96245942.3359	7.455966e-02	1.020811e-02
96375827.9531	2.979971e-08	1.846154e-01
96505713.5703	4.533090e-03	7.896688e-02
96635599.1875	4.492580e-01	3.291418e-03
96765484.8047	2.979971e-08	3.183023e-02
96895370.4219	1.160547e+00	2.400268e-04
97025256.0391	7.396711e-01	4.247181e-03
97155141.6562	2.979971e-08	5.769230e-02
97285027.2734	6.511677e-01	1.171735e-02
97414912.8906	4.927879e+01	1.679984e-05
97544798.5078	3.735443e+01	4.044815e-05
97674684.1250	2.072350e-01	9.565459e-03
97804569.7422	2.979971e-08	1.739130e-01
97934455.3594	6.447623e-01	3.533575e-04
98064340.9766	9.202315e-02	7.631395e-03
98194226.5938	5.871279e+00	8.753499e-05
98324112.2109	2.204378e-02	2.089548e-01
98453997.8281	2.949327e-01	1.480564e-03
98583883.4453	1.860108e-01	2.193360e-03
98713769.0625	1.433843e-01	9.683576e-02
98843654.6797	2.979971e-08	1.739130e-01
98973540.2969	3.201238e-02	1.232390e-02
99103425.9141	2.979971e-08	2.068965e-01
99233311.5312	2.979971e-08	1.025641e-01
99363197.1484	5.454884e-08	1.895734e-02
99493082.7656	3.173805e-01	1.003328e-02
99622968.3828	4.637329e-03	5.527681e-01
99752854.0000	8.279922e-01	5.406807e-03
99882739.6172	2.708286e+00	3.837953e-04
100012625.2344	3.844523e+01	1.176041e-04
100142510.8516	1.252604e-01	7.533417e-03
100272396.4688	1.578609e-02	4.910438e-02
100402282.0859	2.247295e-01	1.445899e-02
100532167.7031	4.637329e-03	1.256291e-01
100662053.3203	2.234446e-02	9.903069e-03
100791938.9375	9.635091e-01	3.628243e-04
100921824.5547	4.215216e+01	1.692256e-05
101051710.1719	2.230063e-02	3.792283e-03
101181595.7891	2.979971e-08	4.137930e-01
101311481.4062	1.002380e+00	1.715563e-04
101441367.0234	2.979971e-08	1.764706e-01
101571252.6406	1.725733e+00	1.184870e-03
101701138.2578	1.710488e+00	5.055668e-03
101831023.8750	4.940095e-03	1.151600e-02
101960909.4922	2.979971e-08	1.237113e-01
102090795.1094	2.979971e-08	1.904762e-01
102220680.7266	2.242065e-02	5.804300e-02
102350566.3438	1.921122e+01	6.198187e-05
102480451.9609	1.281961e+00	3.132542e-03
102610337.5781	1.271761e-01	8.206419e-03
102740223.1953	2.979971e-08	8.053689e-02
102870108.8125	4.148317e-02	1.504535e-02
102999994.4297	1.877255e+00	7.551487e-04
103129880.0469	1.399087e+00	6.904803e-04
103259765.6641	7.743299e+00	3.003609e-04
103389651.2812	1.949571e-03	1.512245e-02
103519536.8984	4.637329e-03	1.063016e-01
103649422.5156	3.928576e-01	1.651436e-03
103779308.1328	1.518984e+00	4.170034e-04
103909193.7500	1.101124e+00	4.475464e-05
104039079.3672	2.301073e-02	3.482580e-02
104168964.9844	1.324247e-02	5.335415e-02
104298850.6016	1.156773e-01	4.454777e-02
104428736.2188	2.062719e-01	2.221737e-03
104558621.8359	1.785297e+00	1.175139e-03
104688507.4531	3.671525e-04	2.123434e-02
104818393.0703	9.718463e-03	5.546718e-03
104948278.6875	1.659168e+01	4.957655e-05
105078164.3047	2.148486e+00	1.044011e-03
105208049.9219	1.265502e+02	2.072914e-05
105337935.5391	2.234451e-02	1.785938e-02
105467821.1562	5.406924e-01	4.252063e-02
105597706.7734	1.123657e-01	8.861961e-03
105727592.3906	6.427802e-02	8.039214e-03
105857478.0078	2.813709e-01	4.852741e-03
105987363.6250	2.251558e-02	2.089548e-01
106117249.2422	1.123610e-01	1.881649e-02
106247134.8594	9.935954e-01	1.806001e-03
106377020.4766	2.979971e-08	2.721088e-02
106506906.0938	1.132169e-01	1.725811e-03
106636791.7109	2.158842e+00	4.888835e-05
106766677.3281	2.979971e-08	3.108808e-02
106896562.9453	2.011086e+00	4.460689e-04
107026448.5625	6.778553e-03	1.096680e-02
107156334.1797	7.510695e-01	1.557168e-03
107286219.7969	8.474194e-01	2.084378e-03
107416105.4141	1.217721e+00	5.859112e-04
107545991.0312	5.394542e+00	2.080910e-04
107675876.6484	4.544178e-03	5.880513e-03
107805762.2656	6.248446e-03	3.836082e-03
107935647.8828	8.924029e-02	2.536889e-03
108065533.5000	7.866678e+00	2.570972e-05
108195419.1172	3.219439e-01	5.429906e-03
108325304.7344	4.636396e-03	1.880164e-02
108455190.3516	2.029655e-02	2.199525e-02
108585075.9688	8.293199e-08	1.449275e-02
108714961.5859	1.160966e+01	7.282241e-05
108844847.2031	1.123621e-01	6.868018e-01
108974732.8203	2.979971e-08	6.741572e-02
109104618.4375	1.548170e-01	1.081040e-03
109234504.0547	4.637329e-03	1.381920e+00
109364389.6719	1.527720e-03	1.107796e-02
109494275.2891	2.979971e-08	8.108107e-02
109624160.9062	2.979971e-08	5.454545e-01
109754046.5234	8.575676e-08	7.523509e-03
109883932.1406	6.541750e+01	5.852800e-06
110013817.7578	3.082917e+02	5.741128e-06
110143703.3750	4.102662e+01	2.465878e-06
110273588.9922	4.479355e+00	9.739364e-05
110403474.6094	2.140294e+00	1.128776e-04
110533360.2266	2.979971e-08	1.518987e-01
110663245.8438	1.689886e-01	7.580227e-03
110793131.4609	1.209215e+00	4.953017e-03
110923017.0781	4.641989e-03	1.906097e-02
111052902.6953	1.127856e-01	1.291300e-03
111182788.3125	3.694428e+01	5.646294e-06
111312673.9297	4.248600e+01	1.252848e-05
111442559.5469	2.232054e-02	1.698820e-02
111572445.1641	5.297826e-01	1.053175e-02
111702330.7812	2.681070e+00	7.639932e-05
111832216.3984	5.791614e-08	8.862626e-03
111962102.0156	9.362329e-02	5.374246e-04
112091987.6328	1.477959e+01	1.071891e-04
112221873.2500	7.721528e-04	6.539759e-03
112351758.8672	2.095278e-01	3.778092e-03
112481644.4844	4.637356e-03	8.637003e-02
112611530.1016	5.088667e-01	5.883490e-03
112741415.7188	4.961149e-01	2.920079e-03
112871301.3359	2.979971e-08	1.153846e-01
113001186.9531	6.356215e-01	1.538498e-03
113131072.5703	2.234699e-02	4.179097e-01
113260958.1875	1.373379e-01	1.307335e-02
113390843.8047	3.960145e-01	2.804781e-02
113520729.4219	3.029018e-03	8.832769e-03
113650615.0391	9.462254e-02	5.725853e-04
113780500.6562	8.614148e-01	3.580100e-04
113910386.2734	1.106480e+02	3.389272e-05
114040271.8906	1.531557e-01	9.752407e-02
114170157.5078	7.143331e-02	2.132766e-02
114300043.1250	4.323269e-01	3.292659e-03
114429928.7422	1.918465e-01	3.038004e-02
114559814.3594	1.612019e+00	1.403010e-04
114689699.9766	8.775232e-02	1.096094e-02
114819585.5938	1.893083e-01	1.854440e-02
114949471.2109	2.383259e+00	7.707257e-04
115079356.8281	1.653100e+00	7.093594e-03
115209242.4453	6.255571e-02	6.925945e-03
115339128.0625	2.979971e-08	4.999999e-01
115469013.6797	1.596812e-02	1.607843e-02
115598899.2969	6.338169e+01	3.775749e-05
115728784.9141	4.637329e-03	6.008350e-02
115858670.5312	3.197887e-01	4.417033e-04
115988556.1484	1.508896e-02	9.036583e-03
116118441.7656	2.694779e-01	2.964917e-03
116248327.3828	2.979971e-08	5.940594e-02
116378213.0000	4.398913e+00	2.398289e-04
116508098.6172	3.161430e+00	7.359237e-05
116637984.2344	2.234443e-02	1.492534e-01
116767869.8516	7.209702e-01	2.440542e-03
116897755.4688	3.032236e+00	1.099424e-04
117027641.0859	2.675557e+01	1.022948e-04
117157526.7031	4.384358e+01	2.844364e-05
117287412.3203	2.152717e+00	3.543471e-04
117417297.9375	5.126528e-02	8.545793e-03
117547183.5547	1.190499e+00	2.557418e-04
117677069.1719	2.979971e-08	1.558441e-01
117806954.7891	2.498176e-01	1.104729e-02
117936840.4062	1.920911e+00	2.515040e-05
118066726.0234	2.394007e+00	5.222370e-04
118196611.6406	2.979971e-08	2.912621e-02
118326497.2578	1.039556e+02	6.099180e-05
118456382.8750	2.979971e-08	2.352941e-01
118586268.4922	2.979971e-08	1.714285e-01
118716154.1094	2.232687e+01	4.706440e-05
118846039.7266	1.984243e-01	1.914945e-03
118975925.3438	3.747039e-02	3.928216e-03
119105810.9609	8.772273e-01	1.078929e-03
119235696.5781	1.386119e+00	5.422518e-04
119365582.1953	2.979971e-08	2.790697e-01
119495467.8125	2.290555e+00	4.713392e-04
119625353.4297	4.810722e-02	3.915652e-03
119755239.0469	1.409149e+00	5.692375e-03
119885124.6641	1.540851e-02	4.910438e-02
120015010.2812	2.770786e+00	8.276882e-05
120144895.8984	5.181661e-01	6.555031e-03
120274781.5156	1.938222e-01	1.348257e-02
120404667.1328	7.611548e-02	1.372815e-02
120534552.7500	5.918793e-08	1.283422e-02
120664438.3672	4.683370e-01	4.870131e-03
120794323.9844	2.234444e-02	1.365717e-02
120924209.6016	2.979971e-08	1.153846e-01
121054095.2188	3.220690e+00	6.709827e-04
121183980.8359	3.239499e+00	5.371313e-05
121313866.4531	4.158451e-01	2.194190e-03
121443752.0703	8.293642e-01	4.587517e-04
121573637.6875	1.918981e-03	3.039129e-02
121703523.3047	1.071021e+00	1.152875e-03
121833408.9219	2.979971e-08	1.263158e-01
121963294.5391	2.879593e-03	3.751899e-02
122093180.1562	1.698176e-01	2.330825e-03
122223065.7734	5.626432e-01	1.898300e-03
122352951.3906	2.853982e-02	1.836933e-02
122482837.0078	5.073132e-01	6.072831e-03
122612722.6250	2.234440e-02	3.482580e-01
122742608.2422	7.155190e-02	1.756395e-02
122872493.8594	2.531922e-01	5.546271e-03
123002379.4766	8.222837e+00	2.173986e-05
123132265.0938	1.269122e+00	2.403892e-03
123262150.7109	3.756641e-01	5.551112e-03
123392036.3281	2.979971e-08	3.076923e-01
123521921.9453	4.637329e-03	1.256291e-01
123651807.5625	2.234388e-02	1.148103e-02
123781693.1797	9.809820e+00	1.229175e-04
123911578.7969	1.347321e+00	3.122060e-03
124041464.4141	3.915657e-01	4.283900e-03
124171350.0312	1.870909e-01	2.455319e-02
124301235.6484	1.123623e-01	7.229492e-02
124431121.2656	6.633940e-08	1.038062e-02
124561006.8828	5.888463e-01	7.700773e-03
124690892.5000	2.234440e-02	1.536433e-02
124820778.1172	2.979971e-08	5.063290e-02
124950663.7344	1.576293e-02	5.505643e-02
125080549.3516	2.486760e-01	1.645900e-03
125210434.9688	1.405782e-02	1.741421e-02
125340320.5859	1.535896e-01	1.585663e-03
125470206.2031	4.638428e-03	3.290286e-02
125600091.8203	8.316952e-01	1.584016e-03
125729977.4375	2.979971e-08	5.454545e-01
125859863.0547	5.547356e-01	7.895735e-03
125989748.6719	4.637329e-03	1.727401e-01
126119634.2891	9.834082e-01	1.448575e-03
126249519.9062	4.140565e+00	8.464235e-05
126379405.5234	1.800296e+01	1.748672e-04
126509291.1406	9.499359e-02	1.487960e-02
126639176.7578	3.922230e-02	2.470947e-03
126769062.3750	2.979971e-08	6.557377e-02
126898947.9922	2.979971e-08	4.428044e-02
127028833.6094	1.599277e-02	3.527888e-03
127158719.2266	2.979971e-08	5.940593e-02
127288604.8438	1.570330e-02	2.671857e-02
127418490.4609	8.720550e-08	2.764032e-02
127548376.0781	1.420641e+00	1.108131e-05
127678261.6953	2.489804e-01	2.514419e-03
127808147.3125	2.979971e-08	1.016949e-01
127938032.9297	3.520943e-02	1.947321e-02
128067918.5469	5.218182e-03	2.116264e-03
128197804.1641	2.595202e+00	2.266609e-04
128327689.7812	4.636969e-03	1.151600e-02
128457575.3984	2.979971e-08	4.528301e-02
128587461.0156	2.234443e-02	1.393032e-02
128717346.6328	2.257686e-02	2.644997e-02
128847232.2500	4.077222e-02	5.447492e-03
128977117.8672	1.603330e-01	1.796496e-02
129107003.4844	4.661722e-03	3.983870e-03
129236889.1016	5.291621e-08	5.660377e-02
129366774.7188	1.218965e-01	2.215489e-02
129496660.3359	1.165627e-02	3.384931e-02
129626545.9531	2.233934e-02	3.602669e-02
129756434.0000	3.850623e-01	4.812648e+01

//2
Position	Likelihood	Alpha
135.0000	7.282316e-01	3.163686e+01
111533.0625	2.548831e+00	4.932014e-04
222931.1250	1.369720e-02	1.044774e+00
334329.1875	7.118828e+00	3.965791e-04
445727.2500	0.000000e+00	6.000001e+00
557125.3125	1.322764e+00	8.253966e-04
668523.3750	9.981425e+00	1.445036e-04
779921.4375	0.000000e+00	5.714286e-01
891319.5000	2.248383e-01	6.627851e-03
1002717.5625	2.731978e+00	6.317063e-04
1114115.6250	2.235019e-01	1.662057e-03
1225513.6875	1.541935e-01	4.870741e-03
1336911.7500	3.136640e-02	1.056874e-03
1448309.8125	0.000000e+00	6.349208e-02
1559707.8750	2.861291e+01	4.157345e-05
1671105.9375	2.936085e-01	1.698734e-03
1782504.0000	6.142719e-03	9.580666e-03
1893902.0625	1.369720e-02	2.749406e-02
2005300.1250	7.974247e-01	5.197870e-03
2116698.1875	0.000000e+00	3.243245e-01
2228096.2500	6.277349e-02	1.733036e-02
2339494.3125	2.410496e+00	1.863611e-04
2450892.3750	3.900797e-03	1.625789e-01
2562290.4375	1.373786e-02	1.471513e-02
2673688.5000	0.000000e+00	3.529412e-01
2785086.5625	1.369720e-02	2.321720e-01
2896484.6250	2.461345e-01	4.150913e-03
3007882.6875	3.900908e-03	3.948344e-01
3119280.7500	0.000000e+00	1.200000e+01
3230678.8125	0.000000e+00	7.453419e-02
3342076.8750	3.363754e-02	3.388339e-02
3453474.9375	2.744174e-01	1.541488e-03
3564873.0000	0.000000e+00	2.400000e+00
3676271.0625	1.186672e+00	3.959891e-02
3787669.1250	2.878631e+00	3.240873e-04
3899067.1875	1.173720e-01	2.062397e-02
4010465.2500	0.000000e+00	3.269755e-02
4121863.3125	2.391124e-01	5.238372e-03
4233261.3750	2.077757e+00	1.424055e-03
4344659.4375	0.000000e+00	4.013378e-02
4456057.5000	1.212260e-01	1.537075e-02
4567455.5625	8.577206e-01	2.292525e-03
4678853.6250	5.041769e-01	2.707353e-03
4790251.6875	8.904964e-02	4.646944e-03
4901649.7500	0.000000e+00	4.255319e-02
5013047.8125	2.681446e-01	9.225022e-04
5124445.8750	9.664095e-02	3.812431e-03
5235843.9375	2.600180e-01	2.798853e-02
5347242.0000	0.000000e+00	3.333335e-01
5458640.0625	0.000000e+00	1.304348e-01
5570038.1250	8.982843e+00	2.304602e-05
5681436.1875	8.294499e+01	6.991970e-06
5792834.2500	2.765485e+01	8.200356e-06
5904232.3125	7.997212e-03	1.183823e-02
6015630.3750	3.263240e+00	1.027888e-04
6127028.4375	2.879191e-01	7.060818e-03
6238426.5000	2.078434e-01	2.229722e-03
6349824.5625	0.000000e+00	1.558442e-01
6461222.6250	2.343971e-01	1.846252e-03
6572620.6875	1.043690e+00	5.660204e-04
6684018.7500	9.896453e-02	1.193663e-02
6795416.8125	4.460737e+01	1.641926e-05
6906814.8750	9.958998e-02	7.988356e-02
7018212.9375	3.588504e-01	2.432958e-03
7129611.0000	3.182003e+00	1.838846e-04
7241009.0625	1.395193e+02	1.138540e-05
7352407.1250	6.735450e+01	8.607748e-06
7463805.1875	5.854170e-01	4.519184e-03
7575203.2500	0.000000e+00	6.000001e-01
7686601.3125	3.885391e-03	1.222939e-02
7797999.3750	2.251424e-01	1.568749e-03
7909397.4375	4.628923e+00	1.273423e-04
8020795.5000	3.442607e+00	1.382993e-04
8132193.5625	1.369720e-02	5.223871e-01
8243591.6250	8.624811e+00	1.577323e-04
8354989.6875	5.340976e-01	6.894999e-03
8466387.7500	1.073268e+00	1.676044e-02
8577785.8125	0.000000e+00	8.633094e-03
8689183.8750	1.338677e-02	1.246242e-02
8800581.9375	7.425656e-02	4.563093e-03
8911980.0000	1.012177e+00	1.438039e-02
9023378.0625	1.273063e-02	1.882476e-02
9134776.1250	3.457543e-02	1.307095e-02
9246174.1875	3.900908e-03	3.636633e-02
9357572.2500	1.159694e+00	4.542015e-04
9468970.3125	1.011599e-02	7.659407e-03
9580368.3750	2.698626e+00	4.903692e-04
9691766.4375	3.806526e-03	7.311748e-03
9803164.5000	8.839292e+00	1.068318e-04
9914562.5625	2.277954e-01	6.438942e-04
10025960.6250	2.600000e+00	3.702592e-04
10137358.6875	4.364178e+01	8.969499e-05
10248756.7500	0.000000e+00	2.222223e-01
10360154.8125	0.000000e+00	1.759531e-02
10471552.8750	1.369709e-02	3.264920e-02
10582950.9375	8.182425e-01	1.615188e-03
10694349.0000	4.888924e-02	6.087112e-03
10805747.0625	8.071348e-02	8.531063e-02
10917145.1250	4.623952e-01	3.330337e-02
11028543.1875	5.920759e-02	2.468563e-03
11139941.2500	9.087916e-01	2.463928e-04
11251339.3125	0.000000e+00	1.585205e-02
11362737.3750	9.862693e+00	1.137701e-04
11474135.4375	7.549703e+01	1.306405e-05
11585533.5000	0.000000e+00	8.571430e-01
11696931.5625	9.784118e+01	2.658956e-05
11808329.6250	0.000000e+00	3.636364e-01
11919727.6875	1.372728e-02	1.383807e-02
12031125.7500	2.215878e-01	8.982481e-03
12142523.8125	1.849550e-01	9.225250e-03
12253921.8750	1.624297e+00	5.597504e-04
12365319.9375	2.044794e+00	8.536379e-04
12476718.0000	0.000000e+00	1.411765e-01
12588116.0625	8.943155e-02	2.281733e-03
12699514.1250	2.676889e-03	9.064220e-03
12810912.1875	4.055112e-02	4.410422e-03
12922310.2500	5.678916e-02	9.953649e-03
13033708.3125	3.431983e-03	1.602162e-02
13145106.3750	1.179374e+01	7.974637e-05
13256504.4375	1.100462e+00	3.027012e-04
13367902.5000	3.900908e-03	2.763841e-01
13479300.5625	6.360706e-02	4.053037e-03
13590698.6250	3.917855e-03	9.182197e-03
